1309	1982
4065	84
6905	2453
7026	1464
8891	1496
1295	8506
7196	4406
7788	5947
4932	3116
5426	8411
6440	5586
6156	6743
4370	6301
3285	934
1490	5925
2424	1932
1369	6366
7002	139
4337	7270
8072	6650
8081	6743
2880	4912
3574	2795
2457	3597
1786	5755
496	7914
5929	5947
7002	9099
1820	8194
1231	2575
157	7914
2087	2468
4586	849
6156	6217
4099	4352
3278	51
7007	5896
5707	4683
4855	493
7559	4971
7007	4487
4545	912
8626	3229
5064	3597
6357	1009
6024	7040
8038	3194
2768	807
2022	5947
7708	6315
831	2615
5427	5325
4855	4222
3397	5227
7212	4115
6997	6093
3545	8222
1694	615
2028	47
1967	1173
4618	84
3860	6801
445	1677
6929	8588
3000	9000
6305	8506
7081	8411
5883	5571
7313	2446
776	139
9333	5061
6585	4197
188	8856
2328	5325
4904	5923
6717	5108
6853	8078
3455	5162
6282	191
7088	6772
4205	7652
7739	8588
5820	4748
7526	3840
2018	6699
2930	328
1401	5531
8027	4166
6918	2468
5036	4508
8875	2613
4886	5507
1892	3997
6585	3646
1773	6593
5329	292
469	6550
8781	47
883	5586
1220	8058
6034	5755
1640	367
4058	5447
6651	3929
4693	4497
7366	6550
4847	6792
7701	6816
1468	4487
8470	8506
2610	8568
3325	4240
7279	4998
5499	5990
4706	8117
6352	3646
1727	191
5379	4971
9110	5479
5457	6423
737	882
6034	882
2253	3615
8935	8856
4843	1704
8938	609
2218	3997
6156	1677
2215	1200
5214	2446
4382	7120
2314	4199
3285	3210
8101	2915
1042	6037
1647	84
5472	5947
3098	6301
4429	6772
2168	5755
2028	4912
3992	4523
7389	139
8108	2468
7196	7027
7991	4508
8724	8411
4678	6792
2041	5947
6469	5162
3325	4680
5290	2840
6641	5755
8872	493
1837	3840
5013	4639
467	2575
2864	615
7335	3194
4532	3011
4298	1771
2041	7866
568	9238
2208	8074
5810	527
2708	5808
1425	2616
3923	9281
6536	4683
5290	6759
8861	4240
883	6321
7512	368
2190	6840
6919	8411
6201	6157
8008	3723
3094	2486
8156	5463
4577	2351
4944	40
4377	811
7708	5923
1027	3447
3860	3979
2018	9033
3860	3014
3325	5984
5977	7081
3455	8303
3072	9000
6929	3011
8649	7283
3397	2346
3285	3938
2087	5768
1587	7562
7593	4466
4382	1942
2649	527
7026	367
5680	339
8290	4523
3098	3723
3055	5162
5014	9184
6371	1982
2022	7014
1792	9086
1027	2144
2309	5820
8935	8506
603	4197
9461	2616
2588	4222
1397	7914
3582	4487
5545	5507
7313	3673
4956	3116
7480	493
7860	8276
1042	9184
6324	8143
8857	56
7934	6678
6585	2582
2088	6774
6955	6792
4651	979
5504	4925
7327	2538
4872	4639
263	8263
19	2538
5783	7110
5737	5797
2593	8451
18	6279
7005	2446
3635	1696
5379	1761
8626	8914
3690	562
3589	5647
7332	3011
9319	520
3380	5251
7480	811
4360	3673
1866	7562
8723	1464
664	9436
7788	8774
1640	5507
3422	1932
2120	6401
7366	3938
2539	2983
6985	3597
6357	4222
3972	6157
7531	4240
9454	3929
7031	346
664	8506
3406	5768
7306	6678
2439	8480
4932	328
8970	5447
7279	4523
8359	6759
7950	716
3771	2446
3986	4587
975	7729
8601	1383
5014	527
2120	3229
5787	7110
5505	7268
7088	6716
1325	3696
8072	1982
692	5797
6775	2915
3662	2615
6779	2076
2594	5507
2708	4719
2328	1932
7892	7507
5080	7384
9011	6321
6282	9099
4693	3957
8872	849
3923	3549
3072	2446
7540	40
4234	5447
4904	5755
8098	2523
5123	795
3582	2983
4094	565
7088	3447
7275	1677
5290	4425
7708	2380
1906	6840
4594	6260
6010	4166
1716	5257
1941	8335
6172	4458
9124	9217
8601	1902
2937	6699
6929	56
5877	3615
8038	4247
3944	3116
6706	3634
2608	618
5783	6953
3860	1942
5123	6407
7540	1956
6078	380
2588	5990
8596	5761
3354	2523
7814	40
8504	1785
9238	6792
2510	9217
682	9217
8101	6743
6458	9198
1556	346
9119	5342
7746	9281
8192	4084
5024	7227
3000	4425
1590	4650
4535	8855
8148	5695
2467	7227
64	2730
1070	6823
9294	3386
7540	2952
2087	6500
4483	5697
2749	8774
5014	5061
5064	4497
2598	1932
445	4523
7335	2616
4234	9099
2190	8822
7642	6093
7814	5162
2424	6716
4065	520
2168	5447
6690	8074
9440	5797
2768	3997
1090	4150
3560	2613
7126	1464
2772	5059
1437	4955
3582	9184
5290	7798
5442	609
2630	3829
4303	196
5014	5483
8890	5477
4360	5586
7396	1464
4192	8222
1705	8211
4323	4487
6693	1677
6853	3229
5176	3997
8072	7211
4168	1173
8542	4998
1218	5482
3923	6528
3336	5536
3678	6774
3690	6759
1694	5984
4742	391
4819	9184
1454	2615
659	5652
5428	3957
8101	7027
4532	5022
5340	2795
6985	6550
5220	2943
8081	9188
7593	3192
6690	4159
8672	61
692	6759
4234	5808
3678	964
8087	6123
1997	5923
3662	6370
5110	3979
9350	979
2510	6792
4337	5923
408	2613
8723	8392
5607	5990
8854	3597
3304	9148
5777	8855
7327	6650
467	1902
5577	7227
8945	1509
131	8021
1711	2952
939	5067
4692	719
1376	4925
8601	3011
5607	3180
3335	1696
3874	6774
1003	6801
395	2346
7885	6898
7055	9372
6611	7040
6717	1062
7179	3283
4449	2136
2208	5899
1253	1509
7005	3229
5883	4639
34	8074
8359	2486
3635	9436
4556	1785
2190	5797
5357	8058
6147	7227
2373	1464
3384	8248
5091	3726
3342	8588
816	9281
4243	51
5427	8480
3098	4458
4483	7120
2232	3646
720	5586
9395	2613
2424	8421
1295	1464
6749	5108
6292	5755
3634	462
1254	4458
1218	979
8682	6699
8945	1723
2564	4406
7850	2333
7902	4425
3992	788
3094	6123
8938	3829
7636	7496
5898	4955
5805	3723
5935	3840
8391	5251
5607	4639
1997	5586
4512	2538
3582	4719
3072	6716
2232	2616
9152	4728
4609	1956
2263	8480
5505	8276
9060	47
2802	4683
7885	6205
8083	8335
5057	8855
1254	328
1192	4084
7715	3997
6484	520
1694	8222
5229	339
2359	4199
3634	6401
5545	5984
5036	6464
4983	6157
7814	6640
3992	8822
395	849
7892	9033
106	2943
6426	6321
1309	520
8890	3726
2342	7324
7814	1464
8283	2613
9395	8143
7179	4770
3944	8588
5379	7915
1090	6772
3041	5768
1556	8588
603	4728
1484	3597
1309	8335
6263	4487
8933	6269
8283	7227
9391	4425
5734	5808
1027	5479
7642	2380
5064	3195
2630	5657
2208	5162
9216	3726
1401	6315
3589	5507
496	8010
2093	2824
1650	2413
7989	8411
7593	9238
960	8620
7874	3840
1220	8021
3814	3194
3380	4199
8504	6953
88	61
601	9184
9135	8163
6036	8822
7520	4611
5036	7413
5457	3210
8147	5108
7636	4166
4843	4547
4692	8774
1820	346
1090	2730
4651	9086
5381	1956
8938	2136
7279	520
3278	2183
7396	5022
3771	756
131	4170
6010	8179
2859	9148
3370	4487
7739	6678
6265	2333
7480	6528
8596	5108
8626	2730
1772	61
4545	7227
4556	7798
8847	5059
3456	8276
7536	1184
8723	3274
8640	3011
5499	4925
9011	756
7026	8824
6484	7211
6474	3706
4474	7027
6351	964
3351	6716
1467	7572
3548	807
9273	3460
940	4925
7540	8263
124	6370
8218	8421
6944	4796
34	9359
1100	2523
1720	4458
7178	3938
7739	8248
8626	565
5508	5137
895	8263
4692	9436
244	4750
5783	1723
2130	4425
9077	5314
1640	7866
6010	1509
188	4170
682	8058
4466	6548
8890	8914
7179	7798
7991	6401
6352	9184
4466	4728
883	1761
5427	3014
3055	3195
6585	5222
3227	2808
6250	1091
5813	6464
7602	2983
4556	2575
7860	191
5290	4925
1332	4497
4609	2380
4192	5984
5220	6601
6693	9256
4913	8593
2864	1677
5472	1982
8156	4497
9440	6716
1027	8163
