0	35
0	460
0	842
0	3044
1	1417
1	3140
2	1000
2	1458
2	1680
2	2393
2	3214
2	3276
2	4459
2	4963
2	5767
2	5936
2	6299
2	8966
2	9377
3	1547
3	3302
3	5115
3	8341
4	141
4	2848
5	955
5	3122
5	8165
6	308
6	912
6	1077
6	7409
7	60
8	8139
9	3259
9	4943
9	7033
10	1424
11	1800
11	2257
11	3057
11	4835
11	6976
11	8069
12	6160
13	1178
14	83
14	273
14	554
14	792
14	902
14	3713
14	3790
14	4857
14	5119
14	6517
14	6626
15	7959
15	8829
16	4259
16	8294
16	8892
17	324
17	947
17	4202
17	4718
17	7141
17	8341
18	7275
19	1554
19	4776
19	7261
19	7902
20	468
20	1411
20	1634
20	1907
20	4204
20	4370
20	4987
20	8515
20	9045
20	9247
21	61
21	68
21	114
21	179
21	209
21	267
21	447
21	554
21	599
21	680
21	767
21	903
21	1113
21	1155
21	1242
21	1505
21	1514
21	1631
21	1634
21	1675
21	1691
21	1766
21	1810
21	1861
21	2509
21	2527
21	2532
21	2565
21	2832
21	2938
21	3012
21	3109
21	3215
21	3263
21	3305
21	3453
21	3537
21	3618
21	3637
21	3802
21	3871
21	3884
21	3893
21	3957
21	3996
21	4017
21	4021
21	4114
21	4120
21	4149
21	4275
21	4293
21	4389
21	4465
21	4531
21	4538
21	4969
21	4991
21	5132
21	5243
21	5260
21	5267
21	5331
21	5346
21	5424
21	5465
21	5683
21	5690
21	5749
21	5754
21	5812
21	6006
21	6154
21	6367
21	6402
21	6432
21	6441
21	6596
21	6612
21	6741
21	6859
21	6990
21	7098
21	7156
21	7224
21	7294
21	7462
21	7510
21	7592
21	7604
21	7790
21	7826
21	7916
21	8009
21	8014
21	8046
21	8060
21	8579
21	8650
21	8750
21	8779
21	8793
21	8933
21	8985
21	9009
21	9118
21	9335
21	9338
22	4136
22	4987
22	7231
23	2497
24	314
24	554
24	703
24	1761
24	1852
24	2779
24	3354
24	3896
24	3938
24	3962
24	4087
24	4133
24	4389
24	4405
24	4623
24	4688
24	4781
24	4792
24	5309
24	5455
24	5812
24	6249
24	7433
24	7466
24	7639
24	7792
24	7916
24	8002
24	8323
24	8534
24	9067
24	9191
25	995
25	5249
25	9000
25	9273
26	3319
27	5115
28	1737
28	4795
28	4841
28	5918
29	6052
30	61
30	321
30	719
30	1113
30	1505
30	2292
30	2527
30	2632
30	3241
30	3771
30	3924
30	4761
30	5576
30	5918
30	6921
30	7001
30	7174
30	7236
30	7372
30	7603
30	8495
30	9124
30	9365
31	860
31	1208
31	1285
31	2693
31	6860
31	7148
32	3800
32	5226
33	162
34	3574
35	779
35	879
35	1556
35	2265
35	5033
35	5534
35	5904
35	5940
35	6676
35	7826
35	8966
36	6964
36	9054
37	6687
38	3700
38	7320
39	60
39	524
39	984
39	1187
39	1242
39	2386
39	5263
39	5770
39	8356
39	8374
39	9118
40	4063
40	6706
40	9461
41	1186
42	1178
42	4553
42	8632
43	8221
44	554
44	1113
44	2059
44	2256
44	3215
44	3501
44	3681
44	4017
44	4280
44	5260
44	5331
44	5609
44	6335
44	6404
44	7264
44	7780
44	7815
44	8560
44	8700
44	9103
45	1252
45	1344
45	5586
46	5488
47	1187
47	3593
47	9118
48	2642
48	3098
48	6426
48	8764
48	8956
49	369
49	659
49	739
49	885
49	900
49	933
49	1113
49	1155
49	1318
49	1572
49	1783
49	1810
49	1852
49	2527
49	2715
49	3075
49	3423
49	3622
49	3785
49	3892
49	4389
49	4599
49	4652
49	4702
49	4781
49	4788
49	4899
49	5304
49	5408
49	5455
49	5804
49	5812
49	5921
49	6314
49	6668
49	7612
49	7891
49	7996
49	8872
49	9286
50	1773
50	3756
50	6417
50	8442
51	5364
51	8785
52	4026
52	4118
52	5188
52	6607
52	8643
53	9332
54	3383
54	9398
55	675
55	860
55	1285
55	1511
55	1675
55	2071
55	2174
55	2693
55	3620
55	3751
55	3973
55	5447
55	5670
55	6755
55	8231
55	8297
55	8398
55	8579
55	8913
55	9024
55	9082
55	9260
56	1403
56	3920
56	4067
56	5763
56	6416
56	6958
56	7367
56	7507
57	5812
58	1123
58	1933
58	2540
59	420
59	1163
59	2121
59	4668
60	61
60	81
60	114
60	117
60	299
60	512
60	624
60	714
60	770
60	920
60	1051
60	1163
60	1258
60	1266
60	1298
60	1338
60	1541
60	1593
60	1645
60	1749
60	1864
60	2017
60	2100
60	2144
60	2168
60	2258
60	2397
60	2505
60	2565
60	2571
60	2600
60	2642
60	2659
60	2714
60	2817
60	2898
60	3220
60	3304
60	3444
60	3501
60	3514
60	3556
60	3568
60	3614
60	3621
60	3646
60	3711
60	3738
60	3923
60	4185
60	4186
60	4225
60	4317
60	4389
60	4439
60	4498
60	4527
60	4563
60	4747
60	4821
60	4834
60	4847
60	4872
60	4892
60	4949
60	5118
60	5125
60	5331
60	5409
60	5428
60	5487
60	5749
60	5811
60	5880
60	6014
60	6073
60	6115
60	6183
60	6190
60	6240
60	6303
60	6317
60	6420
60	6461
60	6475
60	6487
60	6692
60	6739
60	6912
60	7022
60	7143
60	7184
60	7309
60	7338
60	7363
60	7463
60	7502
60	7525
60	7632
60	7750
60	7755
60	7765
60	7792
60	7800
60	7817
60	8001
60	8061
60	8083
60	8139
