0	199
0	3685
1	2387
2	4357
2	5024
3	337
3	480
3	1285
3	1448
3	1530
3	1715
3	2329
3	2343
3	2788
3	3212
3	3248
3	3764
3	3828
3	4239
3	4263
3	4286
3	4758
3	4971
4	207
4	3304
4	3548
4	3599
4	4441
4	5205
4	5256
5	3610
5	4498
6	1846
6	2978
7	1252
7	1894
7	3424
7	4671
8	399
8	450
8	1174
8	3299
8	4831
9	3868
9	5261
10	119
10	513
10	644
10	1119
10	1221
10	1478
10	1705
10	1780
10	1820
10	2204
10	2334
10	2782
10	2830
10	2832
10	2842
10	3110
10	3612
10	3910
10	3948
10	4036
10	4089
11	5330
12	25
12	44
12	301
12	303
12	309
12	432
12	737
12	788
12	842
12	853
12	984
12	1384
12	1734
12	1834
12	1927
12	2064
12	2196
12	2373
12	2423
12	2546
12	2728
12	2872
12	3081
12	3147
12	3835
12	3880
12	3976
12	4211
12	4247
12	4370
12	4382
12	4447
12	4485
12	4516
12	4722
12	4845
12	4940
12	5183
13	149
13	2101
13	2489
13	3249
14	3956
14	4241
14	5336
15	1462
15	2965
15	4241
15	5090
15	5132
15	5337
16	385
16	935
16	1359
16	1620
16	2250
16	2504
16	4211
16	4464
17	1850
17	2526
17	2732
17	2897
17	4671
18	3111
19	138
19	708
19	709
19	768
19	1295
19	1317
19	1324
19	1691
19	1736
19	1871
19	1999
19	2088
19	2595
19	3849
19	3852
19	4020
19	4034
19	4101
19	4537
19	4852
19	4921
19	4944
19	5031
19	5105
20	1999
20	3424
21	90
21	206
21	827
21	1089
21	1368
21	1435
21	1499
21	1944
21	2028
21	2223
21	2445
21	2482
21	2716
21	3124
21	3125
21	3348
21	3645
21	3988
21	4509
21	5281
21	5329
22	1552
22	3463
23	577
23	696
23	3279
24	836
24	1237
24	1688
24	2438
24	2759
24	3119
24	4292
25	1084
25	1370
25	1547
25	2009
25	2281
25	2364
25	3632
25	3768
25	3972
25	4172
25	4713
25	5187
26	116
26	794
26	2133
27	748
27	2091
27	2722
27	2822
27	4099
27	4351
28	4319
29	1088
29	1233
29	1495
29	2122
29	2393
29	2577
29	2609
29	3085
29	3187
29	3421
29	3793
29	4005
29	4498
29	4848
29	5187
30	766
30	904
30	973
30	1066
30	2854
30	3610
30	3853
30	4561
30	4719
31	307
31	2119
31	2210
31	2281
31	2404
31	2676
31	2708
31	2796
31	2911
31	4879
31	4900
31	4926
31	5076
32	2306
32	2479
33	5282
34	3475
35	2102
35	2291
35	3267
35	4671
35	5163
36	1415
37	1209
37	1355
38	206
38	2247
39	1221
39	1326
39	1755
39	2657
39	3003
39	4386
39	4562
39	4857
39	5126
40	295
40	799
40	1002
40	1440
40	1616
40	2457
40	3237
40	3300
40	3504
40	3777
40	4143
40	5331
41	3063
42	669
43	1643
43	3333
43	3523
44	159
44	2632
44	3612
44	4646
44	5300
45	398
45	1541
45	2172
46	307
46	683
46	1923
46	2235
46	2393
46	2609
46	3090
46	3187
46	3365
46	3663
46	3688
46	5017
46	5186
46	5368
47	2916
47	5115
48	358
48	533
48	737
48	753
48	781
48	1026
48	1093
48	1133
48	1248
48	1484
48	1622
48	1736
48	1803
48	2705
48	2816
48	3121
48	3182
48	3236
48	3427
48	3487
48	3641
48	3702
48	3903
48	4368
48	4431
48	4465
48	4516
48	4517
48	4981
48	5065
48	5195
48	5277
48	5351
49	867
49	4966
50	269
50	908
50	1792
50	2269
51	1326
51	1484
51	3127
51	3671
52	419
52	444
52	654
52	778
52	1452
52	1692
52	1863
52	2750
52	2800
52	2889
52	3104
52	3295
52	3743
52	3983
52	4556
52	4692
52	5126
52	5332
52	5336
52	5408
53	119
53	234
53	295
53	595
53	715
53	743
53	766
53	790
53	1093
53	1119
53	1158
53	1346
53	1365
53	1394
53	1435
53	1521
53	1640
53	1661
53	1691
53	1847
53	1850
53	1922
53	1955
53	2190
53	2286
53	2418
53	2673
53	2884
53	2893
53	3092
53	3149
53	3254
53	3433
53	3497
53	3607
53	3639
53	3709
53	3831
53	3843
53	3870
53	3883
53	4074
53	4153
53	4168
53	4409
53	4512
53	4535
53	4637
53	4646
53	4649
53	4827
53	4838
53	4840
53	4971
53	5071
53	5186
54	990
54	2190
54	3280
54	3505
55	1634
56	347
56	1069
56	1222
56	2624
56	3166
56	3270
56	4545
56	4612
56	5372
57	2336
57	3824
57	3903
58	650
58	1553
58	2702
58	3159
58	3166
58	3424
58	4735
58	4971
59	249
59	636
59	638
59	1326
60	92
60	1011
60	1606
60	1713
60	1777
60	2468
60	2745
60	2872
60	3157
60	3280
60	3287
60	3720
60	3934
60	4072
60	4160
60	4370
60	4475
60	4485
60	4516
60	4739
60	4778
60	5014
60	5113
61	918
61	981
61	1114
61	1606
61	1743
61	1796
61	2200
61	2384
61	2395
61	2590
61	2825
61	3229
61	3287
61	4077
61	4180
61	4276
61	4312
61	4485
61	5037
61	5113
61	5214
61	5412
62	541
62	1418
62	2162
62	2613
62	2886
62	2994
62	3521
62	5031
63	1730
63	1806
63	2973
63	3987
64	683
64	1474
64	2878
64	3304
64	3781
64	4072
64	4498
64	5114
65	463
65	644
65	2371
65	2703
65	3266
65	4896
66	236
66	376
66	1375
66	1600
66	3579
66	4050
66	5090
66	5149
67	3516
67	4326
68	199
68	1872
68	3819
68	4918
68	5277
69	459
69	2968
70	1494
70	2033
70	5298
71	135
71	550
71	2687
71	5171
72	5135
73	1036
73	2732
